failure_id,payment_id,customer_id,subscription_id,amount,payment_date,failure_reason,failure_category,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,failure_ratio,payment_reliability,plan,monthly_subscription_value,billing_interval,candidate_action,estimated_recovery_probability,intervention_cost,expected_gross_recovery,expected_net_recovery,rank
FAIL_000014,PAY_000115,CUST_0011,SUB_0011,1603.39,2026-06-26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,UPDATE_PAYMENT_METHOD,0.26015519730757747,3.0,417.13024181099667,414.13024181099667,4
FAIL_000014,PAY_000115,CUST_0011,SUB_0011,1603.39,2026-06-26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,RETRY_NOW,0.25855705429673537,2.0,414.56779528884255,412.56779528884255,5
FAIL_000014,PAY_000115,CUST_0011,SUB_0011,1603.39,2026-06-26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000015,PAY_000116,CUST_0011,SUB_0011,1603.39,2026-07-26,BANK_DECLINED,ISSUER_DECLINE,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,WAIT_AND_RETRY,0.6520625123349483,2.0,1045.5105116527327,1043.5105116527327,1
FAIL_000015,PAY_000116,CUST_0011,SUB_0011,1603.39,2026-07-26,BANK_DECLINED,ISSUER_DECLINE,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,UPDATE_PAYMENT_METHOD,0.3953517719707947,3.0,633.9030776602525,630.9030776602525,2
FAIL_000015,PAY_000116,CUST_0011,SUB_0011,1603.39,2026-07-26,BANK_DECLINED,ISSUER_DECLINE,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,PAYMENT_LINK,0.3533868520032518,3.0,566.616944633494,563.616944633494,3
FAIL_000015,PAY_000116,CUST_0011,SUB_0011,1603.39,2026-07-26,BANK_DECLINED,ISSUER_DECLINE,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,SEND_REMINDER,0.2010334865443458,1.0,322.3350819903386,321.3350819903386,4
FAIL_000015,PAY_000116,CUST_0011,SUB_0011,1603.39,2026-07-26,BANK_DECLINED,ISSUER_DECLINE,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,RETRY_NOW,0.13527540102188598,2.0,216.89922524448178,214.89922524448178,5
FAIL_000015,PAY_000116,CUST_0011,SUB_0011,1603.39,2026-07-26,BANK_DECLINED,ISSUER_DECLINE,275,5,4,9,0.5556,0.35,0.45,friction_prone,0.4444,0.5556,pro,1603.39,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000023,PAY_000168,CUST_0015,SUB_0015,1187.03,2025-05-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,WAIT_AND_RETRY,0.6219551544418,2.0,738.2794269770499,736.2794269770499,1
FAIL_000023,PAY_000168,CUST_0015,SUB_0015,1187.03,2025-05-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,PAYMENT_LINK,0.6059595362430302,3.0,719.2921483065642,716.2921483065642,2
FAIL_000023,PAY_000168,CUST_0015,SUB_0015,1187.03,2025-05-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,SEND_REMINDER,0.46829817461620765,1.0,555.883982214677,554.883982214677,3
FAIL_000023,PAY_000168,CUST_0015,SUB_0015,1187.03,2025-05-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,UPDATE_PAYMENT_METHOD,0.25652479004585593,3.0,304.50262152813235,301.50262152813235,4
FAIL_000023,PAY_000168,CUST_0015,SUB_0015,1187.03,2025-05-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,RETRY_NOW,0.2270795546803985,2.0,269.5502437922734,267.5502437922734,5
FAIL_000023,PAY_000168,CUST_0015,SUB_0015,1187.03,2025-05-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000027,PAY_000181,CUST_0015,SUB_0015,1187.03,2026-06-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,WAIT_AND_RETRY,0.6219551544418,2.0,738.2794269770499,736.2794269770499,1
FAIL_000027,PAY_000181,CUST_0015,SUB_0015,1187.03,2026-06-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,PAYMENT_LINK,0.6059595362430302,3.0,719.2921483065642,716.2921483065642,2
FAIL_000027,PAY_000181,CUST_0015,SUB_0015,1187.03,2026-06-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,SEND_REMINDER,0.46829817461620765,1.0,555.883982214677,554.883982214677,3
FAIL_000027,PAY_000181,CUST_0015,SUB_0015,1187.03,2026-06-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,UPDATE_PAYMENT_METHOD,0.25652479004585593,3.0,304.50262152813235,301.50262152813235,4
FAIL_000027,PAY_000181,CUST_0015,SUB_0015,1187.03,2026-06-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,RETRY_NOW,0.2270795546803985,2.0,269.5502437922734,267.5502437922734,5
FAIL_000027,PAY_000181,CUST_0015,SUB_0015,1187.03,2026-06-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,18,10,28,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,1187.03,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000030,PAY_000196,CUST_0017,SUB_0017,988.37,2025-10-26,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,RETRY_NOW,0.8869601373620688,2.0,876.644790964548,874.644790964548,1
FAIL_000030,PAY_000196,CUST_0017,SUB_0017,988.37,2025-10-26,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,WAIT_AND_RETRY,0.8477509002885274,2.0,837.8915573181719,835.8915573181719,2
FAIL_000030,PAY_000196,CUST_0017,SUB_0017,988.37,2025-10-26,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,PAYMENT_LINK,0.35233905580045666,3.0,348.2413525814973,345.2413525814973,3
FAIL_000030,PAY_000196,CUST_0017,SUB_0017,988.37,2025-10-26,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,SEND_REMINDER,0.16143178990129606,1.0,159.55433818474398,158.55433818474398,4
FAIL_000030,PAY_000196,CUST_0017,SUB_0017,988.37,2025-10-26,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,UPDATE_PAYMENT_METHOD,0.04159713415725321,3.0,41.11335948700436,38.11335948700436,5
FAIL_000030,PAY_000196,CUST_0017,SUB_0017,988.37,2025-10-26,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000033,PAY_000201,CUST_0017,SUB_0017,988.37,2026-03-25,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,RETRY_NOW,0.8869601373620688,2.0,876.644790964548,874.644790964548,1
FAIL_000033,PAY_000201,CUST_0017,SUB_0017,988.37,2026-03-25,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,WAIT_AND_RETRY,0.8477509002885274,2.0,837.8915573181719,835.8915573181719,2
FAIL_000033,PAY_000201,CUST_0017,SUB_0017,988.37,2026-03-25,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,PAYMENT_LINK,0.35233905580045666,3.0,348.2413525814973,345.2413525814973,3
FAIL_000033,PAY_000201,CUST_0017,SUB_0017,988.37,2026-03-25,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,SEND_REMINDER,0.16143178990129606,1.0,159.55433818474398,158.55433818474398,4
FAIL_000033,PAY_000201,CUST_0017,SUB_0017,988.37,2026-03-25,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,UPDATE_PAYMENT_METHOD,0.04159713415725321,3.0,41.11335948700436,38.11335948700436,5
FAIL_000033,PAY_000201,CUST_0017,SUB_0017,988.37,2026-03-25,NETWORK_ERROR,TECHNICAL,518,14,3,17,0.8235,0.3,0.25,low_engagement,0.1765,0.8235,starter,988.37,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000039,PAY_000221,CUST_0019,SUB_0019,2269.23,2025-12-14,AUTHENTICATION_FAILED,CUSTOMER_ACTION,499,15,1,16,0.9375,0.8,0.85,reliable,0.0625,0.9375,starter,2269.23,monthly,SEND_REMINDER,0.6880335742500144,1.0,1561.3064276953603,1560.3064276953603,1
FAIL_000039,PAY_000221,CUST_0019,SUB_0019,2269.23,2025-12-14,AUTHENTICATION_FAILED,CUSTOMER_ACTION,499,15,1,16,0.9375,0.8,0.85,reliable,0.0625,0.9375,starter,2269.23,monthly,PAYMENT_LINK,0.6082310784476447,3.0,1380.2162101457488,1377.2162101457488,2
FAIL_000039,PAY_000221,CUST_0019,SUB_0019,2269.23,2025-12-14,AUTHENTICATION_FAILED,CUSTOMER_ACTION,499,15,1,16,0.9375,0.8,0.85,reliable,0.0625,0.9375,starter,2269.23,monthly,UPDATE_PAYMENT_METHOD,0.5211798936630028,3.0,1182.6770500968958,1179.6770500968958,3
FAIL_000039,PAY_000221,CUST_0019,SUB_0019,2269.23,2025-12-14,AUTHENTICATION_FAILED,CUSTOMER_ACTION,499,15,1,16,0.9375,0.8,0.85,reliable,0.0625,0.9375,starter,2269.23,monthly,RETRY_NOW,0.25627014839305906,2.0,581.5359088379814,579.5359088379814,4
FAIL_000039,PAY_000221,CUST_0019,SUB_0019,2269.23,2025-12-14,AUTHENTICATION_FAILED,CUSTOMER_ACTION,499,15,1,16,0.9375,0.8,0.85,reliable,0.0625,0.9375,starter,2269.23,monthly,WAIT_AND_RETRY,0.22128558790605687,2.0,502.14789464406147,500.14789464406147,5
FAIL_000039,PAY_000221,CUST_0019,SUB_0019,2269.23,2025-12-14,AUTHENTICATION_FAILED,CUSTOMER_ACTION,499,15,1,16,0.9375,0.8,0.85,reliable,0.0625,0.9375,starter,2269.23,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000040,PAY_000230,CUST_0020,SUB_0020,641.27,2024-01-19,BANK_DECLINED,ISSUER_DECLINE,984,23,9,32,0.7188,0.35,0.45,friction_prone,0.2812,0.7188,pro,641.27,monthly,WAIT_AND_RETRY,0.6883120988041177,2.0,441.3938996001165,439.3938996001165,1
FAIL_000040,PAY_000230,CUST_0020,SUB_0020,641.27,2024-01-19,BANK_DECLINED,ISSUER_DECLINE,984,23,9,32,0.7188,0.35,0.45,friction_prone,0.2812,0.7188,pro,641.27,monthly,PAYMENT_LINK,0.5681333127050833,3.0,364.32684943838876,361.32684943838876,2
FAIL_000040,PAY_000230,CUST_0020,SUB_0020,641.27,2024-01-19,BANK_DECLINED,ISSUER_DECLINE,984,23,9,32,0.7188,0.35,0.45,friction_prone,0.2812,0.7188,pro,641.27,monthly,UPDATE_PAYMENT_METHOD,0.43933976433477945,3.0,281.735410674964,278.735410674964,3
FAIL_000040,PAY_000230,CUST_0020,SUB_0020,641.27,2024-01-19,BANK_DECLINED,ISSUER_DECLINE,984,23,9,32,0.7188,0.35,0.45,friction_prone,0.2812,0.7188,pro,641.27,monthly,SEND_REMINDER,0.40094105772630656,1.0,257.1114720881486,256.1114720881486,4
FAIL_000040,PAY_000230,CUST_0020,SUB_0020,641.27,2024-01-19,BANK_DECLINED,ISSUER_DECLINE,984,23,9,32,0.7188,0.35,0.45,friction_prone,0.2812,0.7188,pro,641.27,monthly,RETRY_NOW,0.29961214642019335,2.0,192.1322811348774,190.1322811348774,5
FAIL_000040,PAY_000230,CUST_0020,SUB_0020,641.27,2024-01-19,BANK_DECLINED,ISSUER_DECLINE,984,23,9,32,0.7188,0.35,0.45,friction_prone,0.2812,0.7188,pro,641.27,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000048,PAY_000262,CUST_0021,SUB_0021,7397.62,2026-04-22,BANK_DECLINED,ISSUER_DECLINE,160,3,2,5,0.6,0.82,0.9,high_value_loyal,0.4,0.6,pro,7397.62,monthly,UPDATE_PAYMENT_METHOD,0.5854985057169223,3.0,4331.295455861618,4328.295455861618,1
FAIL_000048,PAY_000262,CUST_0021,SUB_0021,7397.62,2026-04-22,BANK_DECLINED,ISSUER_DECLINE,160,3,2,5,0.6,0.82,0.9,high_value_loyal,0.4,0.6,pro,7397.62,monthly,SEND_REMINDER,0.559603476485597,1.0,4139.733869719383,4138.733869719383,2
FAIL_000048,PAY_000262,CUST_0021,SUB_0021,7397.62,2026-04-22,BANK_DECLINED,ISSUER_DECLINE,160,3,2,5,0.6,0.82,0.9,high_value_loyal,0.4,0.6,pro,7397.62,monthly,WAIT_AND_RETRY,0.528875587614966,2.0,3912.4206244522247,3910.4206244522247,3
FAIL_000048,PAY_000262,CUST_0021,SUB_0021,7397.62,2026-04-22,BANK_DECLINED,ISSUER_DECLINE,160,3,2,5,0.6,0.82,0.9,high_value_loyal,0.4,0.6,pro,7397.62,monthly,PAYMENT_LINK,0.5150626803043656,3.0,3810.2379850731813,3807.2379850731813,4
FAIL_000048,PAY_000262,CUST_0021,SUB_0021,7397.62,2026-04-22,BANK_DECLINED,ISSUER_DECLINE,160,3,2,5,0.6,0.82,0.9,high_value_loyal,0.4,0.6,pro,7397.62,monthly,RETRY_NOW,0.13558438376124587,2.0,1003.0017489998677,1001.0017489998677,5
FAIL_000048,PAY_000262,CUST_0021,SUB_0021,7397.62,2026-04-22,BANK_DECLINED,ISSUER_DECLINE,160,3,2,5,0.6,0.82,0.9,high_value_loyal,0.4,0.6,pro,7397.62,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000061,PAY_000301,CUST_0023,SUB_0023,1192.85,2025-03-12,LIMIT_EXCEEDED,PAYMENT_LIMIT,866,22,6,28,0.7857,0.6,0.6,normal,0.2143,0.7857,pro,1192.85,monthly,PAYMENT_LINK,0.7611993744744466,3.0,907.9966738418436,904.9966738418436,1
FAIL_000061,PAY_000301,CUST_0023,SUB_0023,1192.85,2025-03-12,LIMIT_EXCEEDED,PAYMENT_LIMIT,866,22,6,28,0.7857,0.6,0.6,normal,0.2143,0.7857,pro,1192.85,monthly,UPDATE_PAYMENT_METHOD,0.6480450028546724,3.0,773.0204816551959,770.0204816551959,2
FAIL_000061,PAY_000301,CUST_0023,SUB_0023,1192.85,2025-03-12,LIMIT_EXCEEDED,PAYMENT_LIMIT,866,22,6,28,0.7857,0.6,0.6,normal,0.2143,0.7857,pro,1192.85,monthly,WAIT_AND_RETRY,0.5152442178047532,2.0,614.6090652083998,612.6090652083998,3
FAIL_000061,PAY_000301,CUST_0023,SUB_0023,1192.85,2025-03-12,LIMIT_EXCEEDED,PAYMENT_LIMIT,866,22,6,28,0.7857,0.6,0.6,normal,0.2143,0.7857,pro,1192.85,monthly,SEND_REMINDER,0.40592272539062596,1.0,484.20492298220813,483.20492298220813,4
FAIL_000061,PAY_000301,CUST_0023,SUB_0023,1192.85,2025-03-12,LIMIT_EXCEEDED,PAYMENT_LIMIT,866,22,6,28,0.7857,0.6,0.6,normal,0.2143,0.7857,pro,1192.85,monthly,RETRY_NOW,0.08340815954650904,2.0,99.4934231150533,97.4934231150533,5
FAIL_000061,PAY_000301,CUST_0023,SUB_0023,1192.85,2025-03-12,LIMIT_EXCEEDED,PAYMENT_LIMIT,866,22,6,28,0.7857,0.6,0.6,normal,0.2143,0.7857,pro,1192.85,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000080,PAY_000353,CUST_0026,SUB_0026,15000.0,2026-04-29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,723,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,15000.0,monthly,PAYMENT_LINK,0.8275716084133199,3.0,12413.5741261998,12410.5741261998,1
FAIL_000080,PAY_000353,CUST_0026,SUB_0026,15000.0,2026-04-29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,723,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,15000.0,monthly,SEND_REMINDER,0.7784476495438878,1.0,11676.714743158316,11675.714743158316,2
FAIL_000080,PAY_000353,CUST_0026,SUB_0026,15000.0,2026-04-29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,723,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,15000.0,monthly,WAIT_AND_RETRY,0.7411360432562799,2.0,11117.040648844199,11115.040648844199,3
FAIL_000080,PAY_000353,CUST_0026,SUB_0026,15000.0,2026-04-29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,723,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,15000.0,monthly,UPDATE_PAYMENT_METHOD,0.5592605866184118,3.0,8388.908799276178,8385.908799276178,4
